Masked Account ID,Maked Primary Campaign,Stage,Account Type,Billing Zip/Postal Code,Fiscal Period,Close Date,Amount,ZCTA,Year,Pop,Households,HH Income,Education Years,Minority %,Poor %,Poor Family %,Car or Van %,Public Transport %,Health Ins %,No Health Ins %,Unemployed %,Employed %,Armed Forces %,Not in Labor Force %,Under 10 %,Under 35 %,Over 65 %,Over 85 %,High school %,College %,0-50k %,50-100k %,100-150k %,150-200k %,200k+ %,Minority,Under 10,Under 35,Over 65,Over 85,Male 10-14,Male 15-17,Male 18-19,Male 20,Male 21,Male 22-24,Male 25-29,Male 30-34,Female 10-14,Female 15-17,Female 18-19,Female 20,Female 21,Female 22-24,Female 25-29,Female 30-34,Ed Pop,Less than High School,High school,GED,Some college to Associates Degree,Bachelor's Degree or Higher,$0-25k,$25-50k,$50-75k,$75-100k,$100-125k,$125-150k,$150-200k,$200k+,Poverty Pop,Poor,Poor Family,Transport Pop,Car or Van,Carpool,Public Transport,Worked from Home,Health Ins Pop,Health Ins,No Health Ins,Labor Population,Armed Forces,Employed,Unemployed,Not in Labor Force
95,,Closed Won,Corporate,90025,Q4-2017,12/4/2017,4435.0,90025,2020.0,47438.0,22194.0,106.8514013,15.4337501,0.383827311,0.098945661,0.021942867,0.634631512,0.064841837,0.951424637,0.048575363,0.040267189,0.71938065,0.00136899,0.238983171,0.07898731,0.53885071,0.133416249,0.026181542,0.138764692,1.563599368,0.264260611,0.248400469,0.205370821,0.106875732,0.175092367,18208.0,3747.0,25562.0,6329.0,1242.0,573.0,367.0,533.0,192.0,123.0,1531.0,4605.0,3604.0,579.0,216.0,73.0,200.0,120.0,1833.0,4286.0,2980.0,37351.0,2058.0,2847.0,278.0,32168.0,26234.0,2956.0,2909.0,2906.0,2607.0,2160.0,2398.0,2372.0,3886.0,22194.0,2196.0,487.0,29811.0,18919.0,1674.0,1933.0,4186.0,47205.0,44912.0,2293.0,42367.0,58.0,30478.0,1706.0,10125.0
95,,Closed Won,Corporate,90025,Q4-2017,12/4/2017,4435.0,90025,2019.0,46883.0,22015.0,99.48353395,15.30904523,0.363799245,0.116102657,0.021939587,0.671482916,0.065333473,0.935478339,0.064521661,0.032601941,0.700750514,0.001744825,0.26490272,0.07642429,0.520657808,0.125439925,0.022844101,0.149043088,1.538757618,0.295843743,0.262457415,0.200408812,0.102112196,0.139177833,17056.0,3583.0,24410.0,5881.0,1071.0,686.0,381.0,330.0,146.0,258.0,1429.0,4382.0,3615.0,531.0,324.0,104.0,265.0,115.0,1319.0,3738.0,3204.0,37412.0,2510.0,2759.0,307.0,31836.0,25732.0,3257.0,3256.0,2971.0,2807.0,2599.0,1813.0,2248.0,3064.0,22015.0,2556.0,483.0,28653.0,19240.0,1788.0,1872.0,2273.0,46651.0,43641.0,3010.0,41838.0,73.0,29318.0,1364.0,11083.0
96,,Closed Won,Household,83333,Q1-2022,1/4/2022,500.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q1-2022,1/4/2022,500.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q1-2022,1/4/2022,500.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q1-2016,3/29/2016,200.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q1-2016,3/29/2016,200.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q1-2016,3/29/2016,200.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q3-2017,7/21/2017,5.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q3-2017,7/21/2017,5.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q3-2017,7/21/2017,5.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q4-2015,12/18/2015,20.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q4-2015,12/18/2015,20.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q4-2015,12/18/2015,20.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q1-2017,1/19/2017,0.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q1-2017,1/19/2017,0.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q1-2017,1/19/2017,0.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q4-2016,10/11/2016,50.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q4-2016,10/11/2016,50.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q4-2016,10/11/2016,50.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q1-2014,1/28/2014,5000.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q1-2014,1/28/2014,5000.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q1-2014,1/28/2014,5000.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q4-2014,12/31/2014,5000.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q4-2014,12/31/2014,5000.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q4-2014,12/31/2014,5000.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q2-2015,5/19/2015,5000.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q2-2015,5/19/2015,5000.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q2-2015,5/19/2015,5000.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
96,,Closed Won,Household,83333,Q4-2016,10/11/2016,5000.0,83333,2021.0,11220.0,4333.0,88.8847219,13.78038322,0.119340463,0.083544888,0.030925456,0.712651646,0.025996534,0.86025538,0.13974462,0.01958471,0.684756961,0,0.295658329,0.153386809,0.38030303,0.159269162,0.01426025,0.359372906,1.060967439,0.322640203,0.305561966,0.195476575,0.090006924,0.086314332,1339.0,1721.0,4267.0,1787.0,160.0,545.0,377.0,83.0,31.0,65.0,93.0,174.0,128.0,319.0,91.0,123.0,150.0,102.0,57.0,51.0,157.0,7463.0,954.0,1334.0,394.0,4781.0,3137.0,586.0,812.0,951.0,373.0,474.0,373.0,390.0,374.0,4333.0,362.0,134.0,5770.0,4112.0,446.0,150.0,800.0,11199.0,9634.0,1565.0,8476.0,0.0,5804.0,166.0,2506.0
96,,Closed Won,Household,83333,Q4-2016,10/11/2016,5000.0,83333,2020.0,10561.0,3897.0,83.53733641,13.77143266,0.061073762,0.108545035,0.057736721,0.729836435,0.018612521,0.870931005,0.129068995,0.004179331,0.680091185,0,0.315729483,0.169586213,0.397500237,0.154341445,0.020357921,0.32488908,1.062974095,0.402617398,0.24095458,0.196561458,0.085706954,0.07415961,645.0,1791.0,4198.0,1630.0,215.0,533.0,350.0,98.0,31.0,60.0,85.0,144.0,161.0,292.0,74.0,161.0,99.0,0.0,0.0,124.0,195.0,6987.0,945.0,1038.0,287.0,4717.0,2710.0,835.0,734.0,670.0,269.0,553.0,213.0,334.0,289.0,3897.0,423.0,225.0,5319.0,3882.0,417.0,99.0,731.0,10537.0,9177.0,1360.0,7896.0,0.0,5370.0,33.0,2493.0
96,,Closed Won,Household,83333,Q4-2016,10/11/2016,5000.0,83333,2019.0,10109.0,3560.0,76.92205056,13.45541354,0.044811554,0.090730337,0.040449438,0.777149115,0.020989232,0.860670369,0.139329631,0.009815317,0.716130699,0,0.274053984,0.145316055,0.390444159,0.143436542,0.009298645,0.380490671,0.939327163,0.444662921,0.279494382,0.131741573,0.070786517,0.073314607,453.0,1469.0,3947.0,1450.0,94.0,540.0,356.0,88.0,34.0,39.0,124.0,119.0,227.0,315.0,103.0,158.0,76.0,0.0,0.0,132.0,167.0,6807.0,911.0,1450.0,229.0,4217.0,2177.0,791.0,792.0,652.0,343.0,307.0,162.0,252.0,261.0,3560.0,323.0,144.0,5479.0,4258.0,350.0,115.0,579.0,10084.0,8679.0,1405.0,7743.0,0.0,5545.0,76.0,2122.0
